payload_index,donor_index,source_region,region_offset,packet,half,lane,sobol_word,float_bits,hard_tail_index
4746,12938,1,650,148,0,10,4090757120,0x3fd5a5dc,-1
4747,12939,1,651,148,0,11,1943273472,0xbdf4a9e5,-1
4748,12940,1,652,148,0,12,1406402560,0xbee4d758,-1
4749,12941,1,653,148,0,13,3553886208,0x3f71b3d8,-1
4750,12942,1,654,148,0,14,2480144384,0x3e481299,-1
4751,12943,1,655,148,0,15,332660736,0xbfb61189,-1
4752,12944,1,656,148,1,0,466878464,0xbf9de1c0,-1
4753,12945,1,657,148,1,1,2614362112,0x3e8d483e,-1
4754,12946,1,658,148,1,2,3688103936,0x3f8989a5,-1
4755,12947,1,659,148,1,3,1540620288,0xbeb94e62,-1
4756,12948,1,660,148,1,4,2077491200,0xbd275d2f,-1
4757,12949,1,661,148,1,5,4224974848,0x4008c5a9,-1
4758,12950,1,662,148,1,6,3151233024,0x3f1fc1f0,-1
4759,12951,1,663,148,1,7,1003749376,0xbf3a0948,-1
4760,12952,1,664,148,1,8,735313920,0xbf730d2a,-1
4761,12953,1,665,148,1,9,2882797568,0x3ee2f03d,-1
4762,12954,1,666,148,1,10,3956539392,0x3fb4e433,-1
4763,12955,1,667,148,1,11,1809055744,0xbe4b963d,-1
4764,12956,1,668,148,1,12,1272184832,0xbf090cc2,-1
4765,12957,1,669,148,1,13,3419668480,0x3f5400ce,-1
4766,12958,1,670,148,1,14,2345926656,0x3dedb8f2,-1
4767,12959,1,671,148,1,15,198443008,0xbfd7671b,-1
4768,12960,1,672,149,0,0,265551872,0xbfc511b4,-1
4769,12961,1,673,149,0,1,2413035520,0x3e1f5774,-1
4770,12962,1,674,149,0,2,3486777344,0x3f6278bf,-1
4771,12963,1,675,149,0,3,1339293696,0xbefb3996,-1
4772,12964,1,676,149,0,4,1876164608,0xbe22d4c5,-1
4773,12965,1,677,149,0,5,4023648256,0x3fc3abec,-1
4774,12966,1,678,149,0,6,2949906432,0x3ef94872,-1
4775,12967,1,679,149,0,7,802422784,0xbf63bfb1,-1
4776,12968,1,680,149,0,8,1070858240,0xbf2d35ec,-1
4777,12969,1,681,149,0,9,3218341888,0x3f2c20ff,-1
4778,12970,1,682,149,0,10,4292083712,0x404d3a35,54
4779,12971,1,683,149,0,11,2144600064,0xbadc9557,-1
4780,12972,1,684,149,0,12,1607729152,0xbea40cd6,-1
4781,12973,1,685,149,0,13,3755212800,0x3f92d3fa,-1
4782,12974,1,686,149,0,14,2681470976,0x3ea23cb2,-1
4783,12975,1,687,149,0,15,533987328,0xbf93a9b9,-1
4784,12976,1,688,149,1,0,399769600,0xbfa9385f,-1
4785,12977,1,689,149,1,1,2547253248,0x3e711f73,-1
4786,12978,1,690,149,1,2,3620995072,0x3f80eba6,-1
4787,12979,1,691,149,1,3,1473511424,0xbecee2fb,-1
4788,12980,1,692,149,1,4,2010382336,0xbda40bcc,-1
4789,12981,1,693,149,1,5,4157865984,0x3fed3828,-1
4790,12982,1,694,149,1,6,3084124160,0x3f13bfa7,-1
4791,12983,1,695,149,1,7,936640512,0xbf4758cc,-1
4792,12984,1,696,149,1,8,668205056,0xbf81a353,-1
4793,12985,1,697,149,1,9,2815688704,0x3ecd04a3,-1
4794,12986,1,698,149,1,10,3889430528,0x3fa8317c,-1
4795,12987,1,699,149,1,11,1741946880,0xbe74aaf5,-1
4796,12988,1,700,149,1,12,1205075968,0xbf14c482,-1
4797,12989,1,701,149,1,13,3352559616,0x3f462e9e,-1
4798,12990,1,702,149,1,14,2278817792,0x3d9d21b2,-1
4799,12991,1,703,149,1,15,131334144,0xbfefa965,-1
4800,12992,1,704,150,0,0,97779712,0xbffff64e,-1
4801,12993,1,705,150,0,1,2245263360,0x3d69debf,-1
4802,12994,1,706,150,0,2,3319005184,0x3f3f7c1a,-1
4803,12995,1,707,150,0,3,1171521536,0xbf1abe72,-1
4804,12996,1,708,150,0,4,1708392448,0xbe84ad26,-1
4805,12997,1,709,150,0,5,3855876096,0x3fa26c23,-1
4806,12998,1,710,150,0,6,2782134272,0x3ec23323,-1
4807,12999,1,711,150,0,7,634650624,0xbf85e55f,-1
4808,13000,1,712,150,0,8,903086080,0xbf4e3522,-1
4809,13001,1,713,150,0,9,3050569728,0x3f0ddd95,-1
4810,13002,1,714,150,0,10,4124311552,0x3fe07bf2,-1
4811,13003,1,715,150,0,11,1976827904,0xbdcc50b7,-1
4812,13004,1,716,150,0,12,1439956992,0xbed9d058,-1
4813,13005,1,717,150,0,13,3587440640,0x3f79a5d2,-1
4814,13006,1,718,150,0,14,2513698816,0x3e5c8dae,-1
4815,13007,1,719,150,0,15,366215168,0xbfaf6c67,-1
4816,13008,1,720,150,1,0,500432896,0xbf98a69a,-1
4817,13009,1,721,150,1,1,2647916544,0x3e97ba56,-1
4818,13010,1,722,150,1,2,3721658368,0x3f8e16db,-1
4819,13011,1,723,150,1,3,1574174720,0xbeaea3fa,-1
4820,13012,1,724,150,1,4,2111045632,0xbcae394b,-1
4821,13013,1,725,150,1,5,4258529280,0x4018cb40,-1
4822,13014,1,726,150,1,6,3184787456,0x3f25e512,-1
4823,13015,1,727,150,1,7,1037303808,0xbf33912d,-1
4824,13016,1,728,150,1,8,768868352,0xbf6b4b85,-1
4825,13017,1,729,150,1,9,2916352000,0x3eee0dd5,-1
4826,13018,1,730,150,1,10,3990093824,0x3fbbf7e4,-1
4827,13019,1,731,150,1,11,1842610176,0xbe372c38,-1
4828,13020,1,732,150,1,12,1305739264,0xbf034c63,-1
4829,13021,1,733,150,1,13,3453222912,0x3f5b265f,-1
4830,13022,1,734,150,1,14,2379481088,0x3e0b1302,-1
4831,13023,1,735,150,1,15,231997440,0xbfcdb57c,-1
4832,13024,1,736,151,0,0,164888576,0xbfe28487,-1
4833,13025,1,737,151,0,1,2312372224,0x3dc5638a,-1
4834,13026,1,738,151,0,2,3386114048,0x3f4d0496,-1
4835,13027,1,739,151,0,3,1238630400,0xbf0edf0e,-1
4836,13028,1,740,151,0,4,1775501312,0xbe60150e,-1
4837,13029,1,741,151,0,5,3922984960,0x3fae53f3,-1
4838,13030,1,742,151,0,6,2849243136,0x3ed7edc6,-1
4839,13031,1,743,151,0,7,701759488,0xbf7b09a4,-1
4840,13032,1,744,151,0,8,970194944,0xbf40a060,-1
4841,13033,1,745,151,0,9,3117678592,0x3f19b5f8,-1
4842,13034,1,746,151,0,10,4191420416,0x3ffcdb5a,-1
4843,13035,1,747,151,0,11,2043936768,0xbd77ae2f,-1
4844,13036,1,748,151,0,12,1507065856,0xbec40d89,-1
4845,13037,1,749,151,0,13,3654549504,0x3f852756,-1
4846,13038,1,750,151,0,14,2580807680,0x3e82e51f,-1
4847,13039,1,751,151,0,15,433324032,0xbfa36409,-1
4848,13040,1,752,151,1,0,299106304,0xbfbd3e7b,-1
4849,13041,1,753,151,1,1,2446589952,0x3e33abee,-1
4850,13042,1,754,151,1,2,3520331776,0x3f69fbca,-1
4851,13043,1,755,151,1,3,1372848128,0xbeeff9ca,-1
4852,13044,1,756,151,1,4,1909719040,0xbe0e8db9,-1
4853,13045,1,757,151,1,5,4057202688,0x3fcc2826,-1
4854,13046,1,758,151,1,6,2983460864,0x3f02510c,-1
4855,13047,1,759,151,1,7,835977216,0xbf5c653d,-1
4856,13048,1,760,151,1,8,567541760,0xbf8ee3cd,-1
4857,13049,1,761,151,1,9,2715025408,0x3eacd0ab,-1
4858,13050,1,762,151,1,10,3788767232,0x3f97c6ed,-1
4859,13051,1,763,151,1,11,1641283584,0xbe99878c,-1
4860,13052,1,764,151,1,12,1104412672,0xbf26f58e,-1
4861,13053,1,765,151,1,13,3251896320,0x3f32777f,-1
4862,13054,1,766,151,1,14,2178154496,0x3c92a545,-1
4863,13055,1,767,151,1,15,30670848,0xc01cce34,-1
4864,13056,1,768,152,0,0,22282240,0xc02408dd,-1
4865,13057,1,769,152,0,1,2169765888,0x3c5511c5,-1
4866,13058,1,770,152,0,2,3243507712,0x3f30df47,-1
4867,13059,1,771,152,0,3,1096024064,0xbf28833a,-1
4868,13060,1,772,152,0,4,1632894976,0xbe9c2745,-1
4869,13061,1,773,152,0,5,3780378624,0x3f9684c7,-1
4870,13062,1,774,152,0,6,2706636800,0x3eaa29f2,-1
4871,13063,1,775,152,0,7,559153152,0xbf90107b,-1
4872,13064,1,776,152,0,8,827588608,0xbf5e3772,-1
4873,13065,1,777,152,0,9,2975072256,0x3f00e454,-1
4874,13066,1,778,152,0,10,4048814080,0x3fc9f393,-1
4875,13067,1,779,152,0,11,1901330432,0xbe139e11,-1
4876,13068,1,780,152,0,12,1364459520,0xbef2c6e8,-1
4877,13069,1,781,152,0,13,3511943168,0x3f68163c,-1
4878,13070,1,782,152,0,14,2438201344,0x3e2e9530,-1
4879,13071,1,783,152,0,15,290717696,0xbfbf224a,-1
4880,13072,1,784,152,1,0,424935424,0xbfa4d0f3,-1
4881,13073,1,785,152,1,1,2572419072,0x3e804e89,-1
4882,13074,1,786,152,1,2,3646160896,0x3f8414f2,-1
4883,13075,1,787,152,1,3,1498677248,0xbec6c0be,-1
4884,13076,1,788,152,1,4,2035548160,0xbd85e2f8,-1
4885,13077,1,789,152,1,5,4183031808,0x3ff896ff,-1
4886,13078,1,790,152,1,6,3109289984,0x3f18366b,-1
4887,13079,1,791,152,1,7,961806336,0xbf424b42,-1
4888,13080,1,792,152,1,8,693370880,0xbf7d129a,-1
4889,13081,1,793,152,1,9,2840854528,0x3ed5312e,-1
4890,13082,1,794,152,1,10,3914596352,0x3facc1c4,-1
4891,13083,1,795,152,1,11,1767112704,0xbe653847,-1
4892,13084,1,796,152,1,12,1230241792,0xbf105692,-1
4893,13085,1,797,152,1,13,3377725440,0x3f4b4ba0,-1
4894,13086,1,798,152,1,14,2303983616,0x3dbb5167,-1
4895,13087,1,799,152,1,15,156499968,0xbfe594e7,-1
4896,13088,1,800,153,0,0,223608832,0xbfd005a0,-1
4897,13089,1,801,153,0,1,2371092480,0x3e060427,-1
4898,13090,1,802,153,0,2,3444834304,0x3f5958ec,-1
4899,13091,1,803,153,0,3,1297350656,0xbf04badd,-1
4900,13092,1,804,153,0,4,1834221568,0xbe3c44e5,-1
4901,13093,1,805,153,0,5,3981705216,0x3fba2538,-1
4902,13094,1,806,153,0,6,2907963392,0x3eeb43ca,-1
4903,13095,1,807,153,0,7,760479744,0xbf6d36b4,-1
4904,13096,1,808,153,0,8,1028915200,0xbf352c6b,-1
4905,13097,1,809,153,0,9,3176398848,0x3f245a07,-1
4906,13098,1,810,153,0,10,4250140672,0x4013db39,-1
4907,13099,1,811,153,0,11,2102657024,0xbcd65757,-1
4908,13100,1,812,153,0,12,1565786112,0xbeb14cb7,-1
4909,13101,1,813,153,0,13,3713269760,0x3f8cef46,-1
4910,13102,1,814,153,0,14,2639527936,0x3e951c57,-1
4911,13103,1,815,153,0,15,492044288,0xbf99ef3c,-1
4912,13104,1,816,153,1,0,357826560,0xbfb10a4d,-1
4913,13105,1,817,153,1,1,2505310208,0x3e576ce0,-1
4914,13106,1,818,153,1,2,3579052032,0x3f77a39a,-1
4915,13107,1,819,153,1,3,1431568384,0xbedc8f9f,-1
4916,13108,1,820,153,1,4,1968439296,0xbdd664f3,-1
4917,13109,1,821,153,1,5,4115922944,0x3fdd9fb2,-1
4918,13110,1,822,153,1,6,3042181120,0x3f0c6812,-1
4919,13111,1,823,153,1,7,894697472,0xbf4ff227,-1
4920,13112,1,824,153,1,8,626262016,0xbf86fbde,-1
4921,13113,1,825,153,1,9,2773745664,0x3ebf8244,-1
4922,13114,1,826,153,1,10,3847487488,0x3fa107c0,-1
4923,13115,1,827,153,1,11,1700003840,0xbe874532,-1
4924,13116,1,828,153,1,12,1163132928,0xbf1c404b,-1
4925,13117,1,829,153,1,13,3310616576,0x3f3dd4b5,-1
4926,13118,1,830,153,1,14,2236874752,0x3d55c97f,-1
4927,13119,1,831,153,1,15,89391104,0xc0026225,-1
4928,13120,1,832,154,0,0,122945536,0xbff360be,-1
4929,13121,1,833,154,0,1,2270429184,0x3d9313d1,-1
4930,13122,1,834,154,0,2,3344171008,0x3f447ec5,-1
4931,13123,1,835,154,0,3,1196687360,0xbf164105,-1
4932,13124,1,836,154,0,4,1733558272,0xbe79d450,-1
4933,13125,1,837,154,0,5,3881041920,0x3fa6b7fc,-1
4934,13126,1,838,154,0,6,2807300096,0x3eca4e1c,-1
4935,13127,1,839,154,0,7,659816448,0xbf82b05e,-1
4936,13128,1,840,154,0,8,928251904,0xbf490c68,-1
4937,13129,1,841,154,0,9,3075735552,0x3f12454a,-1
4938,13130,1,842,154,0,10,4149477376,0x3fe9d068,-1
4939,13131,1,843,154,0,11,2001993728,0xbdae1b59,-1
4940,13132,1,844,154,0,12,1465122816,0xbed19c03,-1
4941,13133,1,845,154,0,13,3612606464,0x3f7fc4a4,-1
4942,13134,1,846,154,0,14,2538864640,0x3e6bf8c1,-1
4943,13135,1,847,154,0,15,391380992,0xbfaabbcd,-1
4944,13136,1,848,154,1,0,525598720,0xbf94e387,-1
4945,13137,1,849,154,1,1,2673082368,0x3e9f9a82,-1
4946,13138,1,850,154,1,2,3746824192,0x3f919fe6,-1
4947,13139,1,851,154,1,3,1599340544,0xbea6b0e4,-1
4948,13140,1,852,154,1,4,2136211456,0xbbd79253,-1
4949,13141,1,853,154,1,5,4283695104,0x4032a552,22
4950,13142,1,854,154,1,6,3209953280,0x3f2a8f98,-1
4951,13143,1,855,154,1,7,1062469632,0xbf2eca24,-1
4952,13144,1,856,154,1,8,794034176,0xbf659ddb,-1
4953,13145,1,857,154,1,9,2941517824,0x3ef676f7,-1
4954,13146,1,858,154,1,10,4015259648,0x3fc1adf0,-1
4955,13147,1,859,154,1,11,1867776000,0xbe27e903,-1
4956,13148,1,860,154,1,12,1330905088,0xbefe0e5c,-1
4957,13149,1,861,154,1,13,3478388736,0x3f609fbf,-1
4958,13150,1,862,154,1,14,2404646912,0x3e1a44ec,-1
4959,13151,1,863,154,1,15,257163264,0xbfc72519,-1
4960,13152,1,864,155,0,0,190054400,0xbfda07a8,-1
4961,13153,1,865,155,0,1,2337538048,0x3de3a18a,-1
4962,13154,1,866,155,0,2,3411279872,0x3f523e00,-1
4963,13155,1,867,155,0,3,1263796224,0xbf0a7f9b,-1
4964,13156,1,868,155,0,4,1800667136,0xbe50b3e8,-1
4965,13157,1,869,155,0,5,3948150784,0x3fb334c4,-1
4966,13158,1,870,155,0,6,2874408960,0x3ee02d27,-1
4967,13159,1,871,155,0,7,726925312,0xbf75068f,-1
4968,13160,1,872,155,0,8,995360768,0xbf3bac10,-1
4969,13161,1,873,155,0,9,3142844416,0x3f1e3cd6,-1
4970,13162,1,874,155,0,10,4216586240,0x4005d841,-1
4971,13163,1,875,155,0,11,2069102592,0xbd3b6f94,-1
4972,13164,1,876,155,0,12,1532231680,0xbebbfc2b,-1
4973,13165,1,877,155,0,13,3679715328,0x3f886d39,-1
4974,13166,1,878,155,0,14,2605973504,0x3e8aae1c,-1
4975,13167,1,879,155,0,15,458489856,0xbf9f3b44,-1
4976,13168,1,880,155,1,0,324272128,0xbfb7cf01,-1
4977,13169,1,881,155,1,1,2471755776,0x3e42f71b,-1
4978,13170,1,882,155,1,2,3545497600,0x3f6fc09a,-1
4979,13171,1,883,155,1,3,1398013952,0xbee79d4f,-1
4980,13172,1,884,155,1,4,1934884864,0xbdfec3d6,-1
4981,13173,1,885,155,1,5,4082368512,0x3fd32a37,-1
4982,13174,1,886,155,1,6,3008626688,0x3f069d7c,-1
4983,13175,1,887,155,1,7,861143040,0xbf56ff6b,-1
4984,13176,1,888,155,1,8,592707584,0xbf8b6fb7,-1
4985,13177,1,889,155,1,9,2740191232,0x3eb4cc0d,-1
4986,13178,1,890,155,1,10,3813933056,0x3f9ba4ad,-1
4987,13179,1,891,155,1,11,1666449408,0xbe91ae7a,-1
4988,13180,1,892,155,1,12,1129578496,0xbf2255d8,-1
4989,13181,1,893,155,1,13,3277062144,0x3f374af6,-1
4990,13182,1,894,155,1,14,2203320320,0x3d058068,-1
4991,13183,1,895,155,1,15,55836672,0xc00e7a04,-1
4992,13184,1,896,156,0,0,39059456,0xc017270e,-1
4993,13185,1,897,156,0,1,2186543104,0x3cbac28e,-1
4994,13186,1,898,156,0,2,3260284928,0x3f34117f,-1
4995,13187,1,899,156,0,3,1112801280,0xbf256974,-1
4996,13188,1,900,156,0,4,1649672192,0xbe96e8da,-1
4997,13189,1,901,156,0,5,3797155840,0x3f990ce0,-1
4998,13190,1,902,156,0,6,2723414016,0x3eaf7894,-1
4999,13191,1,903,156,0,7,575930368,0xbf8dba2b,-1
5000,13192,1,904,156,0,8,844365824,0xbf5a95df,-1
5001,13193,1,905,156,0,9,2991849472,0x3f03becc,-1
5002,13194,1,906,156,0,10,4065591296,0x3fce6cae,-1
5003,13195,1,907,156,0,11,1918107648,0xbe097e46,-1
5004,13196,1,908,156,0,12,1381236736,0xbeed2e80,-1
5005,13197,1,909,156,0,13,3528720384,0x3f6be4a7,-1
5006,13198,1,910,156,0,14,2454978560,0x3e38c3ce,-1
5007,13199,1,911,156,0,15,307494912,0xbfbb6502,-1
5008,13200,1,912,156,1,0,441712640,0xbfa1fc3d,-1
5009,13201,1,913,156,1,1,2589196288,0x3e857c91,-1
5010,13202,1,914,156,1,2,3662938112,0x3f863c23,-1
5011,13203,1,915,156,1,3,1515454464,0xbec15bb8,-1
5012,13204,1,916,156,1,4,2052325376,0xbd6397f4,-1
5013,13205,1,917,156,1,5,4199809024,0x4000b663,-1
5014,13206,1,918,156,1,6,3126067200,0x3f1b36e0,-1
5015,13207,1,919,156,1,7,978583552,0xbf3ef792,-1
5016,13208,1,920,156,1,8,710148096,0xbf7904b5,-1
5017,13209,1,921,156,1,9,2857631744,0x3edaabf2,-1
5018,13210,1,922,156,1,10,3931373568,0x3fafecf9,-1
5019,13211,1,923,156,1,11,1783889920,0xbe5af347,-1
5020,13212,1,924,156,1,12,1247019008,0xbf0d68bc,-1
5021,13213,1,925,156,1,13,3394502656,0x3f4ebff0,-1
5022,13214,1,926,156,1,14,2320760832,0x3dcf76e6,-1
5023,13215,1,927,156,1,15,173277184,0xbfdf940a,-1
5024,13216,1,928,157,0,0,240386048,0xbfcb760e,-1
5025,13217,1,929,157,0,1,2387869696,0x3e1022bc,-1
5026,13218,1,930,157,0,2,3461611520,0x3f5cf69f,-1
5027,13219,1,931,157,0,3,1314127872,0xbf01def6,-1
5028,13220,1,932,157,0,4,1850998784,0xbe3214b4,-1
5029,13221,1,933,157,0,5,3998482432,0x3fbdd489,-1
5030,13222,1,934,157,0,6,2924740608,0x3ef0d9b0,-1
5031,13223,1,935,157,0,7,777256960,0xbf6963b3,-1
5032,13224,1,936,157,0,8,1045692416,0xbf31f7bd,-1
5033,13225,1,937,157,0,9,3193176064,0x3f2771a9,-1
5034,13226,1,938,157,0,10,4266917888,0x401eda85,-1
5035,13227,1,939,157,0,11,2119434240,0xbc861c50,-1
5036,13228,1,940,157,0,12,1582563328,0xbeabfc71,-1
5037,13229,1,941,157,0,13,3730046976,0x3f8f416e,-1
5038,13230,1,942,157,0,14,2656305152,0x3e9a5959,-1
5039,13231,1,943,157,0,15,508821504,0xbf9761da,-1
5040,13232,1,944,157,1,0,374603776,0xbfadd58c,-1
5041,13233,1,945,157,1,1,2522087424,0x3e61afe8,-1
5042,13234,1,946,157,1,2,3595829248,0x3f7bac01,-1
5043,13235,1,947,157,1,3,1448345600,0xbed712ab,-1
5044,13236,1,948,157,1,4,1985216512,0xbdc23dbe,-1
5045,13237,1,949,157,1,5,4132700160,0x3fe37613,-1
5046,13238,1,950,157,1,6,3058958336,0x3f0f5446,-1
5047,13239,1,951,157,1,7,911474688,0xbf4c7a88,-1
5048,13240,1,952,157,1,8,643039232,0xbf84d155,-1
5049,13241,1,953,157,1,9,2790522880,0x3ec4e563,-1
5050,13242,1,954,157,1,10,3864264704,0x3fa3d583,-1
5051,13243,1,955,157,1,11,1716781056,0xbe8215f9,-1
5052,13244,1,956,157,1,12,1179910144,0xbf193df7,-1
5053,13245,1,957,157,1,13,3327393792,0x3f41258d,-1
5054,13246,1,958,157,1,14,2253651968,0x3d7df56f,-1
5055,13247,1,959,157,1,15,106168320,0xbffb7e42,-1
5056,13248,1,960,158,0,0,72613888,0xc007d395,-1
5057,13249,1,961,158,0,1,2220097536,0x3d2da2d1,-1
5058,13250,1,962,158,0,2,3293839360,0x3f3a8bf1,-1
5059,13251,1,963,158,0,3,1146355712,0xbf1f4830,-1
5060,13252,1,964,158,0,4,1683226624,0xbe8c77fa,-1
5061,13253,1,965,158,0,5,3830710272,0x3f9e4d3e,-1
5062,13254,1,966,158,0,6,2756968448,0x3eba248d,-1
5063,13255,1,967,158,0,7,609484800,0xbf89307b,-1
5064,13256,1,968,158,0,8,877920256,0xbf5373a7,-1
5065,13257,1,969,158,0,9,3025403904,0x3f098087,-1
5066,13258,1,970,158,0,10,4099145728,0x3fd836c8,-1
5067,13259,1,971,158,0,11,1951662080,0xbdea917a,-1
5068,13260,1,972,158,0,12,1414791168,0xbee21318,-1
5069,13261,1,973,158,0,13,3562274816,0x3f73aab4,-1
5070,13262,1,974,158,0,14,2488532992,0x3e4d2f5e,-1
5071,13263,1,975,158,0,15,341049344,0xbfb45c84,-1
5072,13264,1,976,158,1,0,475267072,0xbf9c8cac,-1
5073,13265,1,977,158,1,1,2622750720,0x3e8fe350,-1
5074,13266,1,978,158,1,2,3696492544,0x3f8aa8bf,-1
5075,13267,1,979,158,1,3,1549008896,0xbeb6a1e5,-1
5076,13268,1,980,158,1,4,2085879808,0xbd134bd1,-1
5077,13269,1,981,158,1,5,4233363456,0x400c0463,-1
5078,13270,1,982,158,1,6,3159621632,0x3f21487d,-1
5079,13271,1,983,158,1,7,1012137984,0xbf386870,-1
5080,13272,1,984,158,1,8,743702528,0xbf711772,-1
5081,13273,1,985,158,1,9,2891186176,0x3ee5b506,-1
5082,13274,1,986,158,1,10,3964928000,0x3fb69bd1,-1
5083,13275,1,987,158,1,11,1817444352,0xbe4679df,-1
5084,13276,1,988,158,1,12,1280573440,0xbf079b08,-1
5085,13277,1,989,158,1,13,3428057088,0x3f55c631,-1
5086,13278,1,990,158,1,14,2354315264,0x3df7d1d6,-1
5087,13279,1,991,158,1,15,206831616,0xbfd4dd03,-1
5088,13280,1,992,159,0,0,139722752,0xbfec231e,-1
5089,13281,1,993,159,0,1,2287206400,0x3da7308b,-1
5090,13282,1,994,159,0,2,3360948224,0x3f47e0af,-1
5091,13283,1,995,159,0,3,1213464576,0xbf134947,-1
5092,13284,1,996,159,0,4,1750335488,0xbe6f8331,-1
5093,13285,1,997,159,0,5,3897819136,0x3fa9b0cb,-1
5094,13286,1,998,159,0,6,2824077312,0x3ecfbca4,-1
5095,13287,1,999,159,0,7,676593664,0xbf809881,-1
5096,13288,1,1000,159,0,8,945029120,0xbf45a76e,-1
5097,13289,1,1001,159,0,9,3092512768,0x3f153b48,-1
5098,13290,1,1002,159,0,10,4166254592,0x3ff0cd23,-1
5099,13291,1,1003,159,0,11,2018770944,0xbd99fd42,-1
5100,13292,1,1004,159,0,12,1481900032,0xbecc2b71,-1
5101,13293,1,1005,159,0,13,3629383680,0x3f81f729,-1
5102,13294,1,1006,159,0,14,2555641856,0x3e7647b5,-1
5103,13295,1,1007,159,0,15,408158208,0xbfa7bae7,-1
5104,13296,1,1008,159,1,0,273940480,0xbfc30b40,-1
5105,13297,1,1009,159,1,1,2421424128,0x3e246afc,-1
5106,13298,1,1010,159,1,2,3495165952,0x3f6454c8,-1
5107,13299,1,1011,159,1,3,1347682304,0xbef866c7,-1
5108,13300,1,1012,159,1,4,1884553216,0xbe1dc18e,-1
5109,13301,1,1013,159,1,5,4032036864,0x3fc5b656,-1
5110,13302,1,1014,159,1,6,2958295040,0x3efc1bde,-1
5111,13303,1,1015,159,1,7,810811392,0xbf61e49c,-1
5112,13304,1,1016,159,1,8,542375936,0xbf927359,-1
5113,13305,1,1017,159,1,9,2689859584,0x3ea4dffb,-1
5114,13306,1,1018,159,1,10,3763601408,0x3f940b6a,-1
5115,13307,1,1019,159,1,11,1616117760,0xbea169e5,-1
5116,13308,1,1020,159,1,12,1079246848,0xbf2ba362,-1
5117,13309,1,1021,159,1,13,3226730496,0x3f2db40f,-1
5118,13310,1,1022,159,1,14,2152988672,0x3b528ea2,-1
5119,13311,1,1023,159,1,15,5505024,0xc04101fd,42
5120,13312,1,1024,160,0,0,7602176,0xc03aa7a1,34
5121,13313,1,1025,160,0,1,2155085824,0x3b91628b,-1
5122,13314,1,1026,160,0,2,3228827648,0x3f2e1916,-1
5123,13315,1,1027,160,0,3,1081344000,0xbf2b3f02,-1
5124,13316,1,1028,160,0,4,1618214912,0xbea0c154,-1
5125,13317,1,1029,160,0,5,3765698560,0x3f9459cf,-1
5126,13318,1,1030,160,0,6,2691956736,0x3ea588fa,-1
5127,13319,1,1031,160,0,7,544473088,0xbf922647,-1
5128,13320,1,1032,160,0,8,812908544,0xbf616e50,-1
5129,13321,1,1033,160,0,9,2960392192,0x3efcd107,-1
5130,13322,1,1034,160,0,10,4034134016,0x3fc63af8,-1
5131,13323,1,1035,160,0,11,1886650368,0xbe1c7ce8,-1
5132,13324,1,1036,160,0,12,1349779456,0xbef7b260,-1
5133,13325,1,1037,160,0,13,3497263104,0x3f64cc46,-1
5134,13326,1,1038,160,0,14,2423521280,0x3e25b007,-1
5135,13327,1,1039,160,0,15,276037632,0xbfc28b92,-1
5136,13328,1,1040,160,1,0,410255360,0xbfa75c71,-1
5137,13329,1,1041,160,1,1,2557739008,0x3e779206,-1
5138,13330,1,1042,160,1,2,3631480832,0x3f823a63,-1
5139,13331,1,1043,160,1,3,1483997184,0xbecb7dc9,-1
5140,13332,1,1044,160,1,4,2020868096,0xbd9779c6,-1
5141,13333,1,1045,160,1,5,4168351744,0x3ff1ba19,-1
5142,13334,1,1046,160,1,6,3094609920,0x3f159a63,-1
5143,13335,1,1047,160,1,7,947126272,0xbf453b6f,-1
5144,13336,1,1048,160,1,8,678690816,0xbf805623,-1
5145,13337,1,1049,160,1,9,2826174464,0x3ed06ae0,-1
5146,13338,1,1050,160,1,10,3899916288,0x3faa118d,-1
5147,13339,1,1051,160,1,11,1752432640,0xbe6e397e,-1
5148,13340,1,1052,160,1,12,1215561728,0xbf12eaab,-1
5149,13341,1,1053,160,1,13,3363045376,0x3f484d8d,-1
5150,13342,1,1054,160,1,14,2289303552,0x3da9b46a,-1
5151,13343,1,1055,160,1,15,141819904,0xbfeb488f,-1
5152,13344,1,1056,161,0,0,208928768,0xbfd43dcc,-1
5153,13345,1,1057,161,0,1,2356412416,0x3dfa584c,-1
5154,13346,1,1058,161,0,2,3430154240,0x3f5637f2,-1
5155,13347,1,1059,161,0,3,1282670592,0xbf073ec6,-1
5156,13348,1,1060,161,0,4,1819541504,0xbe4532fb,-1
5157,13349,1,1061,161,0,5,3967025152,0x3fb70b0c,-1
5158,13350,1,1062,161,0,6,2893283328,0x3ee6667d,-1
5159,13351,1,1063,161,0,7,745799680,0xbf709a95,-1
5160,13352,1,1064,161,0,8,1014235136,0xbf380086,-1
5161,13353,1,1065,161,0,9,3161718784,0x3f21aa5b,-1
5162,13354,1,1066,161,0,10,4235460608,0x400ce338,-1
5163,13355,1,1067,161,0,11,2087976960,0xbd0e479e,-1
5164,13356,1,1068,161,0,12,1551106048,0xbeb5f6f9,-1
5165,13357,1,1069,161,0,13,3698589696,0x3f8af0f2,-1
5166,13358,1,1070,161,0,14,2624847872,0x3e908a3a,-1
5167,13359,1,1071,161,0,15,477364224,0xbf9c3814,-1
5168,13360,1,1072,161,1,0,343146496,0xbfb3f089,-1
